business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Nablus Sweet Oven,bakery,1847,2025-01-05,19,Sunday,1,image,طازة من الفرن صورة جديدة. 🎉 🥙 ✅ #صيدلية #عيادة #الكترونيات,58,3,3,122,6,1540,Mixed,False,False,0.0,False,False,False,False
Jericho Date Bakery,bakery,2852,2025-11-30,18,Sunday,11,image,طازة من الفرن صورة جديدة. أهلا بالناس الحلوة,44,0,0,742,55,6053,Arabic,False,False,0.0,False,False,False,True
Nablus Mobile Center,electronics_store,40466,2025-07-03,19,Thursday,7,reel,وصلت أجهزة جديدة شوفوا الـ reel. موجودين في Jericho today. 🍰 🧴,62,0,2,12047,848,86823,Mixed,False,False,0.0,True,False,False,True
Hebron Study Hub,education_center,25970,2025-10-26,11,Sunday,10,reel,استنونا بدورة جديدة شوفوا الـ reel. يا جماعة موجودين في Tulkarm today. ابعتولنا DM وخلينا نجهزلك طلبك. #قهوة #مطاعم #جيم #تعليم,127,4,0,11943,1162,97234,Mixed,True,False,0.0,True,False,False,True
Olive Tree Learning,education_center,8874,2025-02-15,23,Saturday,2,image,استنونا بدورة جديدة صورة جديدة. عيد مبارك زورونا وخليها علينا #Hebron #عروض,75,2,0,62,10,1739,Arabic,True,False,0.0,True,True,False,False
Sama Beauty Studio,beauty_salon,1568,2025-09-26,15,Friday,9,image,دلعي حالك صورة جديدة. DM us وخلينا نجهزلك طلبك. #Ramallah #عروض,63,2,0,26,3,305,Mixed,True,False,0.0,True,False,False,False
Hebron Fresh Bakery,bakery,1424,2025-11-01,19,Saturday,11,video,طازة من الفرن فيديو جديد. شو رأيكم؟ ابعتولنا DM وخلينا نجهزلك طلبك.,67,0,0,203,8,1522,Mixed,True,False,0.0,False,False,False,True
Qahwa Al-Quds,cafe,2928,2025-04-12,20,Saturday,4,reel,أجواء ولا أروع شوفوا الـ reel. موجودين في Jenin today.,54,0,0,748,25,5571,Mixed,False,False,0.0,True,False,False,True
Jericho Physio Hub,clinic,21631,2025-04-29,14,Tuesday,4,reel,Care you can trust Watch the reel. sale: 5% off. Available now in Ramallah. رمضان كريم DM us. ✨ 😍 🛍️ #Ramallah #عروض #صيدلية #تسوق #SupportLocal,144,5,3,690,59,23094,English,True,True,5.0,True,True,False,False
Al Hayat Pharmacy,pharmacy,6422,2025-04-03,21,Thursday,4,reel,صحتك بتهمنا شوفوا الـ reel. شو رأيكم؟ #Palestine #تعليم,55,2,0,2295,188,27540,Mixed,False,False,0.0,False,False,False,True
Jericho Physio Hub,clinic,21365,2025-06-27,13,Friday,6,reel,صحتكم أولويتنا شوفوا الـ reel. أهلا بالناس الحلوة limited offer لفترة محدودة 5% off اليوم! DM us وخلينا نجهزلك طلبك.,116,0,0,1188,29,34437,Mixed,True,True,5.0,False,False,False,True
Hebron Fresh Bakery,bakery,1417,2025-06-05,14,Thursday,6,carousel,طازة من الفرن Swipe وشوفوا الباقي. موجودين في Tulkarm today. زورونا وخلينا نجهزلك طلبك. 🔥 💪 #الكترونيات #قهوة,109,2,2,208,29,1403,Mixed,True,False,0.0,True,False,False,False
Shifa Family Clinic,clinic,1361,2025-03-03,22,Monday,3,video,صحتكم أولويتنا فيديو جديد. رمضان كريم #مخبز #مطاعم #قهوة,56,3,0,106,9,2684,Arabic,False,False,0.0,False,True,False,False
Ramallah Roastery,cafe,6617,2025-07-18,13,Friday,7,reel,أجواء ولا أروع شوفوا الـ reel. #قهوة #Palestine #صيدلية #مخبز,61,4,0,1337,80,17918,Mixed,False,False,0.0,False,False,False,True
Jericho Date Bakery,bakery,2944,2025-12-30,21,Tuesday,12,reel,Fresh from the oven Watch the reel. Available now in Jericho. ✨ 🔥 🥙 🧴 #تسوق #عيادة,82,2,4,1728,77,12109,English,False,False,0.0,True,False,False,False
Laila Hair & Nails,beauty_salon,2874,2025-07-03,20,Thursday,7,carousel,دلعي حالك سوايب وشوفوا التفاصيل. شو رأيكم؟ ☕ ✅ 📚,48,0,3,280,32,2424,Arabic,False,False,0.0,False,False,False,True
Ramallah Care Pharmacy,pharmacy,13353,2025-04-10,19,Thursday,4,image,صحتك بتهمنا صورة جديدة. أهلا بالناس الحلوة زورونا بفرعنا في Rafah اطلب الآن وخليها علينا ✅ 🔥 📚,94,0,3,535,22,10592,Arabic,True,False,0.0,True,False,False,True
Sama Beauty Studio,beauty_salon,1568,2025-08-01,21,Friday,8,reel,دلعي حالك شوفوا الريل. 📍 ☕ 🥙,28,0,3,350,43,4443,Arabic,False,False,0.0,False,False,False,False
Gaza Gadget Shop,electronics_store,50178,2025-07-17,12,Thursday,7,image,وصلت أجهزة جديدة صورة جديدة. خصم special 30% off اليوم! زورونا وخلينا نجهزلك طلبك. #عروض #تعليم,95,2,0,8356,995,60061,Mixed,True,True,30.0,False,False,False,True
Hebron Table,restaurant,4567,2025-02-07,12,Friday,2,image,اليوم عنا أكل طيب صورة جديدة. شو رأيكم؟ موجودين في Nablus today. زورونا وخلينا نجهزلك طلبك. ✅ 😍 🍕,97,0,3,209,28,2359,Mixed,True,False,0.0,True,False,False,True
Gaza Gadget Shop,electronics_store,49204,2025-03-15,0,Saturday,3,image,وصلت أجهزة جديدة صورة جديدة. صنع محلي #مخبز #الكترونيات #SupportLocal,69,3,0,554,48,10134,Mixed,False,False,0.0,False,False,True,False
Jericho Physio Hub,clinic,22091,2025-02-28,12,Friday,2,image,صحتكم أولويتنا صورة جديدة. يا جماعة #تعليم,42,1,0,1084,81,13932,Mixed,False,False,0.0,False,False,False,True
Bethlehem Lash Bar,beauty_salon,13145,2025-07-06,5,Sunday,7,carousel,Glow up season Swipe to see more. discount: 30% off. Available now in Bethlehem. Message us. 🧴 #Bethlehem,105,1,1,2518,505,17090,English,True,True,30.0,True,False,False,False
Gaza Family Pharmacy,pharmacy,13111,2025-04-19,20,Saturday,4,video,صحتك بتهمنا فيديو جديد. شو رأيكم؟,33,0,0,1004,89,10148,Mixed,False,False,0.0,False,False,False,True
Nablus Mobile Center,electronics_store,38793,2025-01-21,23,Tuesday,1,image,وصلت أجهزة جديدة صورة جديدة. أهلا بالناس الحلوة خصم 30% خصم لفترة محدودة اتصل فينا وخليها علينا #الكترونيات #تسوق,113,2,0,2122,224,24592,Arabic,True,True,30.0,False,False,False,True
Gaza Power House,gym,5808,2025-09-04,14,Thursday,9,carousel,جاهزين للتمرين سوايب وشوفوا التفاصيل. شو رأيكم؟ زورونا بفرعنا في Rafah اتصل فينا وخليها علينا #جيم,98,1,0,206,11,2082,Arabic,True,False,0.0,True,False,False,True
Bethlehem Lash Bar,beauty_salon,13605,2025-01-29,18,Wednesday,1,image,Glow up season Photo drop. Book now.,36,0,0,1865,135,13872,English,True,False,0.0,False,False,False,False
Nablus Sweet Oven,bakery,1794,2025-04-28,17,Monday,4,reel,طازة من الفرن شوفوا الريل. شو رأيكم؟ خصم 40% خصم لفترة محدودة كل عام وأنتم بخير 🍰 #Palestine #تعليم,99,2,1,1153,110,6626,Arabic,False,True,40.0,False,True,False,True
Jericho Physio Hub,clinic,19955,2025-04-30,22,Wednesday,4,video,صحتكم أولويتنا فيديو جديد. يا جماعة زورونا بفرعنا في Ramallah عيد مبارك راسلونا وخليها علينا #Ramallah #عيادة #تسوق,115,3,0,2655,373,35805,Arabic,True,False,0.0,True,True,False,True
Gaza Family Pharmacy,pharmacy,12513,2025-07-23,13,Wednesday,7,carousel,صحتك بتهمنا Swipe وشوفوا الباقي. 📚,34,0,1,67,2,2384,Mixed,False,False,0.0,False,False,False,True
Qalqilya Home Store,store,54562,2025-07-25,14,Friday,7,reel,وصلت تشكيلة جديدة شوفوا الريل. زورونا وخليها علينا,50,0,0,12257,1778,98144,Arabic,True,False,0.0,False,False,False,True
Nablus Skin Center,clinic,12778,2025-07-24,22,Thursday,7,reel,صحتكم أولويتنا شوفوا الريل. أهلا بالناس الحلوة احجز الآن وخليها علينا #عيادة #Palestine #تسوق #مطاعم,100,4,0,1792,246,23166,Arabic,True,False,0.0,False,False,False,True
Gaza Family Pharmacy,pharmacy,12940,2025-06-23,19,Monday,6,video,صحتك بتهمنا فيديو جديد. أهلا بالناس الحلوة زورونا بفرعنا في Nablus من قلب فلسطين,80,0,0,331,16,8583,Arabic,True,False,0.0,True,False,True,True
Bethlehem Brew Bar,cafe,2283,2025-12-16,20,Tuesday,12,video,أجواء ولا أروع فيديو جديد. زورونا بفرعنا في Jericho احجز الآن وخليها علينا #Palestine,85,1,0,410,45,4057,Arabic,True,False,0.0,True,False,False,False
Hebron Electronics,electronics_store,13867,2025-10-22,21,Wednesday,10,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Rafah #Palestine #عيادة,80,2,0,1744,136,16652,Arabic,True,False,0.0,True,False,False,True
Gaza Glow Salon,beauty_salon,1174,2025-05-02,13,Friday,5,image,Glow up season Photo drop. Book now.,36,0,0,86,7,628,English,True,False,0.0,False,False,False,False
Strong Roots Gym,gym,688,2025-03-10,14,Monday,3,video,جاهزين للتمرين فيديو جديد. يا جماعة,35,0,0,38,1,626,Mixed,False,False,0.0,False,False,False,True
Ramallah Roastery,cafe,6626,2025-12-14,21,Sunday,12,video,أجواء ولا أروع فيديو جديد. زورونا بفرعنا في Tulkarm,51,0,0,911,65,11119,Arabic,True,False,0.0,True,False,False,True
Ramallah Care Pharmacy,pharmacy,13961,2025-11-06,12,Thursday,11,reel,صحتك بتهمنا شوفوا الريل. يا جماعة زورونا بفرعنا في Rafah 😍 🩺 🧴 📍,64,0,4,815,99,21539,Arabic,True,False,0.0,True,False,False,True
Jericho Physio Hub,clinic,22248,2025-05-26,22,Monday,5,reel,صحتكم أولويتنا شوفوا الريل. زورونا بفرعنا في Ramallah ابعتولنا DM وخليها علينا #عيادة #مطاعم #صيدلية #تعليم #قهوة,113,5,0,3140,197,32640,Arabic,True,False,0.0,True,False,False,False
Canaan Threads,store,14910,2025-01-01,6,Wednesday,1,reel,وصلت تشكيلة جديدة شوفوا الـ reel. sale اليوم 25% off اليوم! موجودين في Hebron today. Order now وخلينا نجهزلك طلبك. #عروض #Palestine #عيادة #الكترونيات #مطاعم,157,5,0,1691,171,21834,Mixed,True,True,25.0,True,False,False,True
Nablus Bites,restaurant,12745,2025-03-11,19,Tuesday,3,image,اليوم عنا أكل طيب صورة جديدة. ادعم المحلي ابعتولنا DM وخلينا نجهزلك طلبك. ☕ 💪 🛍️ 🍕,82,0,4,528,43,7414,Mixed,True,False,0.0,False,False,True,True
Bethlehem Brew Bar,cafe,2222,2025-05-09,18,Friday,5,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. يا جماعة limited offer لفترة محدودة 20% off اليوم! اطلب الآن وخلينا نجهزلك طلبك. #قهوة,122,1,0,144,15,817,Mixed,True,True,20.0,False,False,False,True
Qalqilya Home Store,store,52214,2025-05-05,5,Monday,5,image,وصلت تشكيلة جديدة صورة جديدة. اتصل فينا وخليها علينا,52,0,0,1738,140,11934,Arabic,True,False,0.0,False,False,False,True
Al Hayat Pharmacy,pharmacy,6529,2025-07-03,13,Thursday,7,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. يا جماعة خصم 50% خصم لفترة محدودة,68,0,0,350,51,4381,Arabic,False,True,50.0,False,False,False,True
Al Hayat Pharmacy,pharmacy,6600,2025-10-10,12,Friday,10,image,صحتك بتهمنا صورة جديدة. زورونا بفرعنا في Gaza منتج فلسطيني اطلب الآن وخليها علينا 🥙 📍 🎉 ✅,89,0,4,194,22,4602,Arabic,True,False,0.0,True,False,True,False
Ramallah English Corner,education_center,2629,2025-02-01,20,Saturday,2,reel,استنونا بدورة جديدة شوفوا الـ reel. يا جماعة 🎉 🥙 #Palestine #مخبز,65,2,2,827,82,7452,Mixed,False,False,0.0,False,False,False,True
Strong Roots Gym,gym,676,2025-02-23,13,Sunday,2,image,جاهزين للتمرين صورة جديدة. زورونا بفرعنا في Qalqilya راسلونا وخليها علينا #صيدلية #عروض,87,2,0,16,0,248,Arabic,True,False,0.0,True,False,False,True
TechSouq Ramallah,electronics_store,54894,2025-01-04,22,Saturday,1,image,وصلت أجهزة جديدة صورة جديدة. شو رأيكم؟ راسلونا وخليها علينا #تسوق,65,1,0,2688,338,21677,Arabic,True,False,0.0,False,False,False,True
Bethlehem Brew Bar,cafe,2230,2025-12-20,13,Saturday,12,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. limited offer لفترة محدودة 25% off اليوم! DM us وخلينا نجهزلك طلبك. 💪 #قهوة #Palestine #تعليم,129,3,1,284,37,1557,Mixed,True,True,25.0,False,False,False,False
Nablus Coffee Corner,cafe,3185,2025-06-22,19,Sunday,6,image,أجواء ولا أروع صورة جديدة. limited offer لفترة محدودة 40% off اليوم! اطلب الآن وخلينا نجهزلك طلبك. #قهوة #عروض,110,2,0,91,5,674,Mixed,True,True,40.0,False,False,False,False
Ramallah English Corner,education_center,2615,2025-11-16,2,Sunday,11,image,استنونا بدورة جديدة صورة جديدة. زورونا بفرعنا في Bethlehem ابعتولنا DM وخليها علينا #Bethlehem,94,1,0,78,10,809,Arabic,True,False,0.0,True,False,False,True
Al Hayat Pharmacy,pharmacy,6455,2025-12-09,0,Tuesday,12,image,صحتك بتهمنا صورة جديدة. أهلا بالناس الحلوة موجودين في Gaza today. ابعتولنا DM وخلينا نجهزلك طلبك. ☕ 🛍️ 🎉 🍰,106,0,4,76,2,1123,Mixed,True,False,0.0,True,False,False,True
Laila Hair & Nails,beauty_salon,3044,2025-06-20,4,Friday,6,reel,دلعي حالك شوفوا الـ reel. خصم special 30% off اليوم! موجودين في Nablus today. زورونا وخلينا نجهزلك طلبك. #عروض #تعليم #مطاعم #SupportLocal,138,4,0,798,46,9346,Mixed,True,True,30.0,True,False,False,True
Olive Tree Learning,education_center,9163,2025-03-12,14,Wednesday,3,image,استنونا بدورة جديدة صورة جديدة. DM us وخلينا نجهزلك طلبك. 🍰 🔥,61,0,2,1004,161,7069,Mixed,True,False,0.0,False,False,False,False
Nablus Skin Center,clinic,13067,2025-04-07,20,Monday,4,image,صحتكم أولويتنا صورة جديدة. احنا جاهزين زورونا بفرعنا في Nablus احجز الآن وخليها علينا #مطاعم #عيادة,99,2,0,171,8,3877,Arabic,True,False,0.0,True,False,False,True
Bethlehem Brew Bar,cafe,2245,2025-08-13,13,Wednesday,8,carousel,أجواء ولا أروع سوايب وشوفوا التفاصيل. زورونا بفرعنا في Jericho من قلب فلسطين زورونا وخليها علينا 🧴 🔥 ☕ 🎉 #مخبز #تعليم #Palestine #الكترونيات,140,4,4,87,6,613,Arabic,True,False,0.0,True,False,True,False
Nablus Mobile Center,electronics_store,40087,2025-12-20,19,Saturday,12,reel,وصلت أجهزة جديدة شوفوا الريل. راسلونا وخليها علينا #Palestine #مطاعم,68,2,0,19251,944,158906,Arabic,True,False,0.0,False,False,False,False
Gaza Seaside Kitchen,restaurant,4461,2025-12-28,12,Sunday,12,reel,اليوم عنا أكل طيب شوفوا الريل. زورونا وخليها علينا #Palestine #مطاعم,68,2,0,673,37,12778,Arabic,True,False,0.0,False,False,False,True
Jericho Physio Hub,clinic,20909,2025-08-23,14,Saturday,8,reel,صحتكم أولويتنا شوفوا الريل. يا جماعة زورونا وخليها علينا 🥙 #Ramallah #Palestine,79,2,1,1359,62,49968,Arabic,True,False,0.0,True,False,False,True
Hebron Fresh Bakery,bakery,1471,2025-12-21,13,Sunday,12,reel,طازة من الفرن شوفوا الـ reel. صنع محلي 💪 🎉 🛍️ #SupportLocal #تسوق #قهوة #مطاعم,78,4,3,310,27,2308,Mixed,False,False,0.0,False,False,True,False
Olive Tree Learning,education_center,9041,2025-12-28,21,Sunday,12,image,استنونا بدورة جديدة صورة جديدة. يا جماعة زورونا وخلينا نجهزلك طلبك. 🥙 📚 😍 🍰,75,0,4,297,15,9474,Mixed,True,False,0.0,False,False,False,True
