business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,view_rate,view_rate_bin
متجر الأميرات للسيدات,Fashion,5600,1777939200000,Tuesday,May,reel,موديلات العيد السنة هي غير شكل، طويل بارد وبجنن وألوانه بتاخد العقل ❤️🔥🔥🔥🔥🔥 الكمية محدودة 🔥 التوصيل متوفر لكل المحافظات 🚚🚚 عرض أقل,130,0,9,4.0,0,14000,Arabic,True,True,False,True,False,True,0,2.5,high_view_rate
متجر الأميرات للسيدات,Fashion,5600,1777852800000,Monday,May,reel,أجمل بضاعة وأجمل موديلات للعيد ❤️❤️❤️🔥🔥🔥🔥🔥 كل لون أحلى من الثاني 🔥🔥 متوفرة أحجام لغاية ٥٨. متوفر التوصيل لكافة المحافظات 🚚🚚 عرض أقل,131,0,12,8.0,1,3600,Arabic,True,True,False,True,False,True,0,0.6428571428571429,high_view_rate
متجر الأميرات للسيدات,Fashion,5600,1777852800000,Monday,May,reel,وصلتلك بضاعة العيد 🔥🔥🔥🔥🔥🔥 أجمل وأرقى وأفخم خامة موديلات متوفرة حصريًا في متجرنا ❤️❤️❤️ التايجر بعدة ألوان وأحجام بتلبس لغاية ٥٨، التوصيل لكافة المحافظات 🚚🚚🚚🚚 الكمية محدودة. عرض أقل,180,0,13,68.0,10,1700,Arabic,True,True,False,True,False,True,0,0.30357142857142855,avg_view_rate
متجر الأميرات للسيدات,Fashion,5600,1777852800000,Monday,May,reel,شفتي أرقى من هيك موديل قبل؟ 🔥🔥🔥🔥 بضاعة العيد السنة غيررر، حصريًا في متجرنا متوفر نمر من ٤٠ ل ٥٨ التوصيل متاح لكل المحافظات 🚚🚚 عرض أقل,133,0,6,170.0,20,1000,Arabic,True,True,False,True,False,True,1,0.17857142857142858,avg_view_rate
528 Fashion,Fashion,4500,1778112000000,Thursday,May,reel,"فستان رسمي بجنن صبايا متوفر بلونين الكحلي والبني ومقاسات
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#رام_الله #ملابس #عيد #عرض أقل",166,4,0,0.0,0,568,Mixed,True,True,True,False,False,True,0,0.12622222222222224,avg_view_rate
528 Fashion,Fashion,4500,1778112000000,Thursday,May,reel,"فستان الاميرات متوفر صبايا بهاد اللون الأبيض والأسود ومقاسات
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#فستان #اميرة #رام_الله #عرض أقل",172,4,0,0.0,0,568,Mixed,True,True,True,False,False,True,0,0.12622222222222224,avg_view_rate
528 Fashion,Fashion,4500,1778112000000,Thursday,May,reel,"فستان رسمي بجنن صبايا متوفر بلونين الكحلي والبني ومقاسات
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#رام_الله #ملابس #عيد #عرض أقل",166,4,0,7.0,0,1400,Mixed,True,True,True,False,False,True,0,0.3111111111111111,avg_view_rate
528 Fashion,Fashion,4500,1777507200000,Thursday,April,reel,"فستان الاميرات متوفر صبايا بهاد اللون الأبيض والأسود ومقاسات
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#فستان #اميرة #رام_الله #عرض أقل",172,4,0,0.0,0,498,Mixed,True,True,True,False,False,True,0,0.11066666666666666,avg_view_rate
528 Fashion,Fashion,4500,1777507200000,Thursday,April,reel,"طقم بجنن قميص وبنطلون متوفر مقاسات ولونين الأسود والبني
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#طقم #رام_الله #ملابس عرض أقل",164,3,0,0.0,0,664,Mixed,True,True,True,False,False,True,0,0.14755555555555555,avg_view_rate
528 Fashion,Fashion,4500,1777420800000,Wednesday,April,reel,"فستان باللار جدا قماشو بجنن صبايا متوفر مقاسات من ٣٨ ل ٤٦
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#فستان #رام_الله #ملابس عرض أقل",168,3,0,1.0,0,530,Mixed,True,True,True,False,False,True,0,0.11777777777777777,avg_view_rate
528 Fashion,Fashion,4500,1777420800000,Wednesday,April,reel,"فستان رفرف بجنن مقاسات صبايا متوفر باللون الأبيض
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#فستان #رام_الله #ملابس #عرض أقل",160,4,0,1.0,0,531,Mixed,True,True,True,False,False,True,0,0.118,avg_view_rate
528 Fashion,Fashion,4500,1778198400000,Friday,February,reel,"طقم متوفر ب ٣ الوان صبايا بجنن بارد كتير متوفر مقاسات 🤍
عنوان المحل: رام الله المصايف مقابل سوبر ماركت النخيل
رقم الواتس اب 0593656855
#طقم #رام_الله #ملابس عرض أقل",164,3,1,1.0,0,606,Mixed,True,True,True,False,False,True,1,0.13466666666666666,avg_view_rate
Grand Shop,Fashion,45900,1778025600000,Wednesday,May,reel,انا وقعت في حب هاي القطعة 💗🔥 #حملة_جراند_أكبر_وأوفر الآن في جميع متاجرنا 📍 رام الله 📍 أريحا,91,1,4,76.0,2,47900,Arabic,False,True,True,False,False,True,1,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,ستايلك اليومي صار أرتب 🔥 اكتبي تم وخلي السعر يوصلك عالخاص 💌 خامات خفيفة وألوان الموسم ✨,87,0,3,1.0,0,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,ألوان حلوة وخامات أريح 🤩 اكتبي تم وخلي السعر يوصلك عالخاص 💌 M-2XL ومقاساتك كلها #جراند_أكبر_وأوفر 🧡,99,1,3,8.0,1,47900,Mixed,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,لما الخامة تكون مريحة.. كل اللوك بيفرق 🤩 اكتبي تم والأسعار بتوصلك فوراً 💌 ألوان مريحة وستايل بجنن 🧡,99,0,3,11.0,1,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,كل التفاصيل اللي بتحبيها بقطعة وحدة 🔥 اكتبي تم وخلي السعر يوصلك عالخاص 💌 ألوان بتجنن وخامات مريحة ✨,99,0,3,1.0,0,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,اللوك اللي بطلع مرتب بدون أي مجهود 🤩 اكتبي تم والأسعار بتوصلك فوراً 💌 ألوان حلوة وخامات أريح من الخيال 🧡,104,0,3,1.0,0,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,ألوان وخامات بتخليك تحبي كل قطعة 🤩 اكتبي تم لتعرفي المزيد 💌 #حملة_جراند_أكبر_وأوفر 🧡,84,1,3,5.0,0,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,لما تكون الخامة حلوة... اللبسة بتحكي لحالها 🤩 اكتبي تم والأسعار بتوصلك فوراً 💌 ألوان الموسم مفتوحة 🧡 #حملة_جراند_أكبر_وأوفر,123,1,3,3.0,0,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778112000000,Thursday,May,reel,راحة ونعومة... بتخلي يومك أهدى ✨🔥 بجامة ساتان بـ 28 بدل 50 M-2XL مقاساتك الآن في جميع متاجرنا 📍 رام الله 📍 أريحا 📍 جنين 📍 #حملة_جراند_أكبر_وأوفر 🧡,146,1,6,13.0,0,47900,Mixed,False,True,True,False,False,True,0,1.0435729847494553,high_view_rate
Grand Shop,Fashion,45900,1778198400000,Friday,May,reel,القطعة اللي رح تخلص بسرعة 🤩 اكتبي تم والأسعار بتوصلك فوراً 💌 راحة، خامة، وستايل لكل تفصيل 🧡 #حملة_جراند_أكبر_وأوفر 🛒,116,1,4,13.0,1,47900,Arabic,True,True,False,False,False,True,0,1.0435729847494553,high_view_rate
Angel shop PS,Fashion,14000,1776470400000,Saturday,April,reel,عرض نااار من أجل نهاية الموسم ١٠٠ شيكل فقط !!,45,0,0,5.0,2,8400,Arabic,True,True,False,False,False,True,0,0.6,high_view_rate
Angel shop PS,Fashion,14000,1775606400000,Wednesday,April,reel,"عباية ""ريفان"" 🖤 جديد وحصري بخامة حضور وتفاصيل دانتيل تشرح الكمام كلها أنوثة 🌸 الأسود اللي بجمل كل مناسباتك 💜 متوفر خدمة المعاينة عند الاستلام ✅",143,0,4,227.0,40,55000,Arabic,True,True,False,False,False,True,0,3.9285714285714284,high_view_rate
Angel shop PS,Fashion,14000,1775347200000,Sunday,April,reel,"عباية ""لمار"" 💜🖤 قصة انسيابية مع كشاكش ناعم يضيف لمسة أنثوية فخمة 😍 متوفرة معاينة قبل الاستلام ✨",95,0,4,53.0,9,14000,Arabic,True,True,False,False,False,True,0,1.0,high_view_rate
Angel shop PS,Fashion,14000,1770854400000,Thursday,February,reel,طقم العمرة والحج 🤍✨ تصميم مريح وواسع مع جيبة عملية لسهولة الاستخدام خلال يومك 🌙 متوفر الآن مع إمكانية المعاينة قبل الاستلام ✔️,126,0,4,39.0,6,10000,Arabic,True,True,False,True,False,True,0,0.7142857142857143,high_view_rate
Angel shop PS,Fashion,14000,1775779200000,Friday,April,reel,ملابس الإحرام 🤍 قطن مصري ١٠٠٪صناعة مصرية EG مريحة، عملية، وسهلة اللبس ثابتة على الجسم وتعطيك راحة طوال الوقت ✨ متوفر مع خدمة المعاينة 🚚,137,0,3,373.0,42,13000,Mixed,True,True,False,True,False,True,1,0.9285714285714286,high_view_rate
Angel shop PS,Fashion,14000,1770854400000,Thursday,February,reel,إسدال شرعي مع نقاب كامل 🤍 واسع ومريح بتفصيل بسيط وجميل ✨ متوفر معاينة قبل الاستلام ✔️ الخيار الأمثل للحج والعمرة والمشاوير اليومية ضغط كبير - اطلبي قبل بفوت عرض أقل,164,0,3,25.0,4,84000,Arabic,True,True,False,True,False,True,0,6.0,high_view_rate
Angel shop PS,Fashion,14000,1769731200000,Friday,January,reel,لما يكون القفطان أناقة ✨🤍 القفطان خدته راحة، وخامة كلها تجعلك في طلة فاخرة 🤎 متوفر لدينا خدمة المعاينة قبل الاستلام لضمان الجودة والقياس ✔️,139,0,4,53.0,0,14000,Arabic,True,True,False,False,False,True,0,1.0,high_view_rate
Angel shop PS,Fashion,14000,1768694400000,Sunday,January,reel,بساطة راقية ✨ قصة فخمة ولمسة أنوثة ناعمة قطعة ما بتشبهي 💜🤎 خامة مريحة ✔️ تفاصيل راقي ✔️ متوفر معاينة قبل الاستلام عرض أقل,121,0,5,43.0,6,15000,Arabic,True,True,False,False,False,True,0,1.0714285714285714,high_view_rate
Angel shop PS,Fashion,14000,1767830400000,Thursday,January,reel,شرت فرو من الصدر، اختيارنا الخرافي المناسب للشتاء ❄️ تميزي بإطلالة دافئة وأناقة بذوق راقي متوفرة بعدة ألوان: أسود - بني - خمري - عسلي - سومو - بيج 📦🚚,149,0,3,24.0,4,18000,Arabic,True,True,False,False,False,True,0,1.2857142857142858,high_view_rate
Angel shop PS,Fashion,14000,1767225600000,Thursday,January,reel,إطلالة عملية ومرتبة ✨ فستان بقصة مريحة وتنسيق ناعم مناسب للدوام والخروجات اليومية متوفر بعدة ألوان ✔️ متوفر معاينة قبل الاستلام ✔️,130,0,3,24.0,3,9700,Arabic,True,True,False,False,False,True,0,0.6928571428571428,high_view_rate
Angel shop PS,Fashion,14000,1766880000000,Sunday,December,reel,تألقي بقطعة اللؤلؤ الراقية ✨ الاحجار عباية بياقة القميص وشك الكلوك بتصميم يجمع إلك الهيبة والنعومة ✨ متوفر خدمة معاينة عند الاستلام 🤝,133,0,3,103.0,20,23000,Arabic,True,True,False,False,False,True,0,1.6428571428571428,high_view_rate
Hala Fashion هلا فاشن,Fashion,1000,1777939200000,Tuesday,May,reel,"👉🔥 Branded Jeans Collection🔥
Dsquared 👉 ديسكويرد
Dsquared ICON 👉 ديسكويرد آيكون
Diesel 👉 ديزل
Lavarto 👉 لافارتو
Lee🔥
نوعية ممتازة وراحة مضمونة
جودة 100% غسيل ولبس 👌
🚚 متوفر توصيل لجميع المناطق
📲 لطلبك ابعت واتساب على الرقم: 0595426355
📍 هلا فاشن
جنين – شارع أبو بكر – قريب من مطعم الأقصى.. 🌿",291,0,12,3.0,1,858,Mixed,True,True,True,False,False,True,0,0.858,high_view_rate
Hala Fashion هلا فاشن,Fashion,1000,1777939200000,Tuesday,May,reel,,0,0,0,9.0,0,858,No Caption,False,True,False,False,False,False,0,0.858,high_view_rate
Hala Fashion هلا فاشن,Fashion,1000,1777939200000,Tuesday,May,reel,"تكرار موديل حسب طلبكم 🔥
نوعية ممتازة وراحة مضمونة
جودة 100% غسيل ولبس 👌
🚚 متوفر توصيل لجميع المناطق
📲 لطلبك ابعت واتساب على الرقم: 0595426355
📍 هلا فاشن
جنين – شارع أبو بكر – قريب من مطعم الأقصى.. 🌿",198,0,5,6.0,0,627,Arabic,True,True,True,False,False,True,0,0.627,high_view_rate
